Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
1/11/23 18:41,Quincy,IL,USA,Changing,10 minutes-ish,"Object floatimg and strobing brightness, after time it moves changes color etc. Not normal, not helicopter or plane or drone",3/6/23,Yes
1/11/23 18:39,Pleasant Valley,AK,USA,Disk,17 seconds,I was driving home when I looked up at a large bright disk like object and after a few moments it flew down and away.,3/6/23,
1/11/23 18:20,Oro Valley,AZ,USA,Light,5-15 seconds,Lighted object traveling north bound at a high elevation and at a high rate of speed curved to the Northeast,3/6/23,Yes
1/11/23 12:18,,,USA,Circle,Minutes,It was a busy night. I assumed it was dps drones. Seemed to intuitive movements as I watched going up and down looking like it was surv,3/6/23,
1/11/23 11:44,Delray Beach,FL,USA,Chevron,90 seconds,I looked up and saw 2 black V shaped objects at a higher altitude moving very fast with no vapor trail sound or exhaust,3/6/23,
1/11/23 08:00,Broomfield,CO,USA,Circle,minutes,"Jan 11th I saw an object in the sky that matched the object over Billings, MT.",3/6/23,
1/11/23 05:10,Tallahassee,FL,USA,Other,30 second,It appeared to look similar to the starlink satellite picture but disappeared from sight and couldn't be tracked even in my vehicle.,3/6/23,
1/11/23 02:33,Newberg,OR,USA,Triangle,Roughly 13 minutes,This craft was MASSIVE,3/6/23,
1/11/23 01:30,gresham,OR,USA,Cylinder,3 seconds,"Black silhouetted object, no lights, no noise, barely discernible because the object blended into the night sky so well",3/6/23,
1/11/23 00:00,Polk City,FL,USA,Other,2 minutes 4 minutes,Looked like a jelly fish shaped force field with 2 lights that separated from it and went in different directions and one lit up,3/6/23,
1/10/23 22:45,Corona,CA,USA,Fireball,Objects spotted 2 minutes,Several Craft changing shape,3/6/23,Yes
1/10/23 22:00,Eglin AFB,FL,USA,Light,Hrs,Stationary flashing lights over Eglin AFB. I let friend at AFB know. Hopefully military but thought Id report.,5/19/23,
1/10/23 21:42,Kingwood,NJ,USA,Light,3 minutes,Two bright white objects,3/6/23,
1/10/23 21:13,Hamilton,VA,USA,Changing,A minute,A flashing orb that projected different shapes and disappeared,3/6/23,
1/10/23 19:58,Kawartha lakes,ON,Canada,Light,I saw it for 15 minutes,A light in the sky that was blue green and red,3/6/23,
1/10/23 18:45,Spicewood,TX,USA,Fireball,15 seconds,Sitting in the second level of my home at around 6:45 p.m. saw a really bright light that resembled a ball of fire with a tail,3/6/23,
1/10/23 17:10,Danville,CA,USA,Light,1 minute at least,Stationary Craft of a luminous appearance at high altitude,3/6/23,Yes
1/10/23 16:50,Oxnard,CA,USA,Other,3 minutes,Beautiful Blue Ball of Light with a Light Blue Image right behind,3/6/23,Yes
1/10/23 15:06,Lawrenceville,GA,USA,,,MADAR site 92 20 mi NW of Cumming had spikes,7/10/23,
1/10/23 15:05,Cumming,GA,USA,Egg,45 seconds,"White craft with no wings, exhaust, lights moving fast and pretty low",3/6/23,Yes
1/10/23 15:05,Ball Ground,GA,USA,,,MADAR site 129 17 mi SE of Cumming had spikes,7/10/23,
1/10/23 15:00,Sebring,FL,USA,Other,2-3 seconds,Silver reflective circle high up in sky,3/6/23,
1/10/23 07:15,Salem,OR,USA,Cigar,15 minutes,Large fat cigar shaped 2 miles south of Salem hovering with 2 large lights light head lights thought it was a bus size drone,3/6/23,
1/10/23 00:20,Sunrise,FL,USA,Orb,15 minutes,Noticed one bright orange ball in sky then two more balls coming from that one and the two were moving.,3/6/23,
1/10/23 00:00,Ocala,FL,USA,Fireball,White,Bright blue light appeared in sky nw of my location about 2 miles out got bright cought fire turned into two,3/6/23,
1/9/23 23:51,Orlando,FL,USA,Fireball,10 minutes,Saw fire ball flying,3/6/23,
1/9/23 23:50,Vero Beach,FL,USA,Changing,2 minutes,Two strange vapor trails and an exposion,3/6/23,
1/9/23 23:50,Carrollwood,FL,USA,Cone,Revised 8 mins on and off,3 craft seen with Orange glow seen twice from larger of craft in an area not known for sightings.,3/6/23,
1/9/23 20:15,Brisbane,Queensland,Australia,Disk,10 minutes,I saw iridescent green ufo 'saturn' shaped hovering over the 3 story apartment block.,7/29/23,
1/9/23 20:00,Wilmington,OH,USA,Unknown,Zero,Followup to my earlier report,3/6/23,
1/9/23 19:21,Linden,MI,USA,Formation,60 seconds,Many orbs flying east sooooo fast,3/6/23,
1/9/23 17:50,Milford,CT,USA,Unknown,5 seconds,"18 btw. I was outside with friend. Saw white circle then turn into flames, then go down right to left. Then 5 min later same thing L-R",3/6/23,Yes
1/9/23 17:35,Chesterfield,VA,USA,Cylinder,5 seconds,Thought it was small meteor or back of a missile (Ive never seen one). But it was extraordinary fast with no sound. Parallel to tree.,3/6/23,
1/9/23 17:27,Calverton,NY,USA,Light,10 seconds,Started as a very faint light that began to move at almost lighting speed that eventually turned into a massive ball of fire,3/6/23,
1/9/23 17:25,Bridgewater,NJ,USA,Circle,10-15 seconds,Flying ball of extreme bright pulsating white light,3/6/23,
1/9/23 16:30,Yokohama,Kanagawa Prefecture,Japan,Formation,10,4-6 ufos flying slowly in a parallel formation,3/6/23,Yes
1/9/23 14:36,Winter Park,FL,USA,Circle,2 minutes,I saw a blue light not moving in the Sky and other lights coming afterwards like shooting starts. This is happening very daily,3/6/23,Yes
1/9/23 08:00,Wilmington,OH,USA,Unknown,Approximately 20 minutes,Colorful spot in the sky,3/6/23,
1/9/23 04:05,Joplin,MO,USA,Light,15+ minutes,White light moving left and right slowly cycling bright to dim,3/6/23,
1/9/23 03:55,Tohatchi,NM,USA,Orb,15 mins,Big bright spherical orbs moving in many directions and stationary like flying in maneuvers.,3/6/23,Yes
1/8/23 21:45,Northglenn,CO,USA,Light,10 seconds,Fast moving lights.,3/6/23,
1/8/23 17:54,North York,ON,Canada,Light,52 seconds,It had an orange yellow light in the center and it was definitely not an airplane. It was traveling straight across.,3/6/23,
1/8/23 17:30,Lakeville,MA,USA,Light,slow decent for hours,This report is a further defined description on the previous observations,3/6/23,
1/8/23 17:21,Madison,WI,USA,Chevron,10 minutes,Took my dog outside and instantly noticed lights in the sky.,3/6/23,
1/8/23 08:35,Spokane valley,WA,USA,Other,2 hours,Our backyard camera recorded this strange object,3/6/23,Yes
1/8/23 05:30,Niantic,,USA,Circle,About 5 seconds,Bright small circle shaped object with no aircraft signals and moving at fast rate making movements that were not aircraft like,3/6/23,
1/8/23 04:00,New York,NY,USA,Disk,10 seconds,UFO in Manhattan,3/6/23,
1/7/23 23:59,Olympia,WA,USA,Circle,"?Not visible, only camera","Took a pic of full moon for an screensaver. Immediately noticed on the pic. Tried for more, was visible on phone & disappeared b4 more",3/6/23,Yes
1/7/23 22:30,Tucson,AZ,USA,Changing,30 min,"Big blurry star, looked though binoculars clearly one object changing shape dozens of yellow lights no aircraft running lights",3/6/23,
1/7/23 21:12,Wichita,KS,USA,Triangle,One minute,"I went outside, looked north, saw one orange light start to move then another appearing to do the same, shortly after both fading.",3/6/23,Yes
1/7/23 18:19,Bagdad,FL,USA,Rectangle,Seconds,Taking picture of moon and after looking at photo saw two rectangular shaped orbs in photo,3/6/23,Yes
1/7/23 18:00,Waverly,AL,USA,Circle,1 hour,We were getting in the car and we saw one chasing the other,3/6/23,
1/7/23 17:48,West haven,CT,USA,Circle,Maybe 4 minutes,Orange balls,3/6/23,
1/7/23 09:41,Chino ca,CA,USA,Light,It lasted for maybe 3min,"Noticed the lights while on freeway. So a bright light then 4 lights then one light disappeared, then I saw two lights again",3/6/23,Yes
1/6/23 23:50,Jensen Beach,FL,USA,Changing,,I saw this when taking a photo of the full moon on 1/6/23 right before and after midnight.,3/6/23,Yes
1/6/23 23:30,Riverview,FL,USA,Egg,Almost 45 minutes,"Unusually large, bright, orange, stagnant object",3/6/23,
1/6/23 21:00,Greeneville,TN,USA,Triangle,Approximately 60 seconds,UFO with two 3 lights in triangular shape,3/6/23,
1/6/23 20:40,Gladstone,Queensland,Australia,Other,10 seconds,"Aircraft flying very low to ground, no sound emitted, size of a large plane but looked like a massive drone",3/6/23,
1/6/23 20:17,Chandler,AZ,USA,Star,10 seconds,Bright star moving across sky unnaturally fast from directly above me to the horizon in about 10 seconds without dimming and was silent,3/6/23,
1/6/23 17:50,Prince Frederick,MD,USA,Light,"2 times, 5 seconds each","A circle of light appeared above the cloud cover, moved in an erratic zigzag pattern and then disappeared.",3/6/23,
1/6/23 17:12,Austin,TX,USA,Cylinder,10 minutes,Craft with 2 small contrails below it craft was stationary,3/6/23,
1/6/23 16:12,Spokane Valley,WA,USA,Other,6 minutes,Meteorites/Space Junk?,3/6/23,
1/6/23 15:38,Savannah,GA,USA,Disk,About 15 to 20 seconds,Saucer Shaped Object,3/6/23,
1/6/23 15:20,Great Smokies National Park,NC,USA,Cylinder,Seconds,"Massive, moving behind ridgeline",3/6/23,Yes
1/6/23 08:10,Waynesboro,PA,USA,Unknown,,I saw it moving quickly and noticed it wasnt a plane.,3/6/23,Yes
1/6/23 05:40,Chino Valley,AZ,USA,Light,30 minutes,Red light that changed colors,3/6/23,
1/6/23 05:25,Bayville,NY,USA,Light,20 min,Blinking/flashing/shimmering lights in the sky,3/6/23,Yes
1/6/23 03:00,approx 1000 nm north of Kauai Hawaii,CO,USA,Triangle,approx 15 minutes,3 smaller star-like objects moving around a brighter one making rapid speed changes and directions.,3/6/23,Yes
1/6/23 02:00,Harlech,Gwynedd,United Kingdom,Disk,I hour observed 2-3 am,Many many bright lights travelling East to West over Irish sea,3/6/23,
1/5/23 21:12,Spartanburg,SC,USA,Changing,2 min,In the sky right above my house but this time u was driving and it followed,3/6/23,
1/5/23 21:00,Port Charlotte,FL,USA,Circle,3 mins,My granddaughter and I witness a circular object with bright lights in the sky.,3/6/23,
1/5/23 19:45,Crofton/ Gambrills,MD,USA,Sphere,> 2 hrs.,"It was a sphere shaped object with jagged edges the remained in place, but changed colors.",3/6/23,Yes
1/5/23 18:40,Wall Township,NJ,USA,Unknown,approximately 2 minutes,There were four lights moving in unison with no sound at all.,3/6/23,
1/5/23 18:15,Miami,MA,USA,Light,Unsure.,I took a picture of the beautiful moon and the lights showed in in the cloud below the moon.,3/6/23,Yes
1/5/23 18:03,Nazareth,PA,USA,Cylinder,2 minutes,Looked out towards my window and saw an unidentified object floating in the air.,3/6/23,Yes
1/5/23 08:00,Kingman,AZ,USA,Other,Noticed after photo,When looking back over sunrise photos from this morning,3/6/23,Yes
1/5/23 07:30,Longview,NC,USA,Cigar,3 minutes,"Pill shaped object, looked like a blinking star.",3/6/23,Yes
1/4/23 21:51,Brook Highland,AL,USA,Unknown,30 seconds,Took a video of a craft shining many colors without having any aircraft type identifying lights. Object flew towards Lake Purdy,3/6/23,
1/4/23 21:40,Between Maine & Binghamton,NY,USA,Oval,2-3 minutes,Saw bright oval/shaped craft,3/6/23,
1/4/23 21:15,Forney,TX,USA,Chevron,Half Hour,Chevron shape hovering in place,3/6/23,Yes
1/4/23 16:06,Duson,LA,USA,Cylinder,Less than 5 minutes,No way it was another airplane or chopper,3/6/23,Yes
1/4/23 02:08,Tel aviv,,Israel,Light,4 hours,A craft appeared in my bedroom and a being emerged conversing with me.,3/6/23,
1/4/23 01:15,Brisbane,Queensland,Australia,Light,5sec,Ive seen a couple of these lately and theyre all a bit different from one another but this latest one was very bright and was contrll,3/6/23,
1/4/23 00:30,Fresno,CA,USA,Circle,3 min,There was bright white maybe silver lights and then a lil bit of blue or green lights .,3/6/23,
1/3/23 23:38,Charlotte,NC,USA,Cylinder,Ufo sighting,I was walking alone just going for my usual midnight walk,3/6/23,
1/3/23 23:30,New Castle,PA,USA,Cigar,20 mins,25 Cigar Bright Shaped high as plane,3/6/23,
1/3/23 15:57,Yuma,AZ,USA,Fireball,,a luminous big ball hung over the mountain,4/9/23,Yes
1/2/23 22:00,Seattle,WA,USA,Orb,2-3 mins,"Bright gold sphere aircraft pulsating, flies to west horizon and erupts in red light",3/6/23,
1/2/23 21:30,Wilmington,,USA,Oval,,Sighted a large dark oval shaped figure with 3 red lights in a trangle formation,3/6/23,
1/2/23 19:09,Near Hagerstown,MD,USA,Triangle,Approx 6 PM -11 PM,"Latest was bottom view almost directly overhead, 3 lights equidistant apart side lite up, short jerky moves at times, seen East to West",3/6/23,
1/2/23 19:00,Lakeville,MA,USA,Changing,4 hours +,"This is 4th report, the sighting evolves each time I'm out observing.. picking up on more details of the crafts.",3/6/23,
1/2/23 01:00,Albany,NY,USA,Cigar,3-5 minutes,Object came down from the sky,3/6/23,
1/2/23 00:30,Newark,CA,USA,Other,As long as its in the sk,Why isnt anyone reporting this on news?,3/6/23,
1/1/23 23:59,Forest City,AR,USA,Oval,more than an hour,A shadow came across with lights hitting the ground and a spot light type light,3/6/23,Yes
1/1/23 22:00,Woodville,AL,USA,Unknown,5 seconds,Bright light in the middle of nowhere. Did not move like a lot flying aircraft in that it moved laterally & straight up & down in sec.,3/6/23,
1/1/23 20:55,Edgewater,FL,USA,Cylinder,5 minutes or so,Spotted a low flying silent orange object coming from east to west lasted about 5 mins or so glowing went away to dim white light disa,3/6/23,Yes
1/1/23 18:40,Wantagh,NY,USA,Circle,5 minutes,It was a bright light would blink stay light then move a weird way almost looked like a drone but it definitely was not a drone,3/6/23,
1/1/23 18:30,TUCSON,AZ,USA,Unknown,About half an hour,40+ lights in the atmosphere moving in all directions,3/6/23,
1/1/23 18:05,Poi pu,HI,USA,Circle,1 min,Saw UFO after taking photo of the sunset,3/6/23,Yes
1/1/23 18:00,Middlebourne,WV,USA,Sphere,5 minutes,My fiance and I along with a friend were driving home when 3 crafts appeared right beside us on the road.,4/9/23,
1/1/23 17:48,Blaine,MN,USA,Circle,5:48:52PM-5:51:05PM,Odd light in sky caught on Ring video camera.,3/6/23,
1/1/23 16:56,Duck,NC,USA,Unknown,30 minutes,Multiple streaks changing direction with at times showing a dark craft.,3/6/23,
1/1/23 16:45,Clovis,NM,USA,Cigar,15 mins before dark,Cigar shape bobbed in & out of clouds in place.,3/6/23,
1/1/23 12:00,Roanoke,VA,USA,Unknown,1 minute,Red bell moving in jerky almost as u would move a laser pointer.,3/6/23,
1/1/23 10:56,Los Angeles,CA,USA,Circle,20 seconds,Saw a fast moving disc when coming into land at LAX airport,3/6/23,
1/1/23 09:48,Marfa,TX,USA,Other,Several minutes observed,Random white structure in the sky- not moving at all,3/6/23,Yes
1/1/23 07:01,North Myrtle Beach,SC,USA,Cylinder,15 - 20 seconds,Seen just before sunrise on New Year's Day,3/6/23,Yes
1/1/23 05:05,Pendleton,OR,USA,Light,10 min,Orange light hovering and maybe very slowly floating to the North.,3/6/23,Yes
1/1/23 02:06,Plano,TX,USA,Light,20sec,My friend and I were sitting in her car saw this bright orange glowing thing very quick and steady fly over us.,3/6/23,
1/1/23 01:30,Port Charlotte,FL,USA,Triangle,Video 35 sec 1 photo,I have never seen anything like this before and no noise,3/6/23,Yes
1/1/23 00:45,North Chesterfield,VA,USA,Formation,1 minute,Two lights moving together in formation at fast speed,3/6/23,
1/1/23 00:30,Houston,TX,USA,Rectangle,Three minutes,Four objects flying over neighborhood,3/6/23,Yes
1/1/23 00:30,Hyattsville,MD,USA,Triangle,2 min,Triangle formation,3/6/23,
1/1/23 00:30,Waialua,HI,USA,Formation,5 minutes,Numerous greenish twinkling stars in a swarm slowing drifting over ocean.,3/6/23,
1/1/23 00:03,Roma,TX,USA,Fireball,5 mins,"A series of fireballs in different sequence, that lasted over a series of minutes",3/6/23,Yes
1/1/23 00:03,Warm Springs,OR,USA,Disk,Seconds,Security Camera Footage,3/6/23,
2/28/23 21:12,Tacoma,WA,USA,Sphere,30 seconds,2 videos and 1 photo,5/19/23,
2/28/23 20:40,Columbus,GA,USA,Circle,10 or 12 minutes,"Brilliantly illuminated, scintillating, disc-shaped objects moving at constant speed. Illumination dimmed as objects passed over city.",3/6/23,Yes
2/28/23 20:15,Pearces,NC,USA,Circle,15 minutes,Entire circle was white and very bright with one orb smaller than the other.   NUFORC Note: Jupiter and Venus,3/6/23,
2/28/23 20:06,Fort Smith,AR,USA,Circle,about 1 mile,Two round objects hovering above each other.  NUFORC Note: Jupiter and Venus,3/6/23,
2/28/23 20:02,Blairsville,GA,USA,Circle,Continuous for past hour,Stationary bright lights in Western sky.    NUFORC Note: Jupiter and Venus,3/6/23,
